Project Id,Project Title,Company Name,Category Name,
5846,InStyle - IS02,M2M PRODUCTIONS INC.,Still Photography,
5847,Kia Reunion,Serial Pictures,Commercial,
5848,PRL Tailored Clothing,"Tippy Canoe Productions, LLC.",Still Photography,
5849,Wendy Williams Show Promo,Definition 6,Commercial,
5851,VF - Seliger Studio,Seliger Studio,Still Photography,
5852,CBS 48 Hours,CBS News,Television,
5853,NBC Macy's July 4th Fireworks Spectacular 2013,"NBCUniversal Media, LLC",Television,
5854,Nordstom September Book 2013,Nordstrom Inc.,Still Photography,
5856,Maybelline Mascara,Tempesta,Commercial,
5857,SHOPBOP MAY 2013,"Amazon.com, Inc.",Still Photography,
5859,Express May Campaign Shoot,Navia Vision,Still Photography,
5861,Gene Smith and the Jazz Loft,"Lumiere Productions, Inc.",Documentary,
5862,Jerome's Bouquet,Christopher Calkins,Feature Film,
5863,Park 51,New York University,Student,
5864,Hot 97,"General Assembly, Inc.",Commercial,
5865,TriBeCa,"Seliger Studio, Inc.",Still Photography,
5866,Men's Fitness - Basketball,American Media,Still Photography,
5868,MANGO,Brachfeld,Still Photography,
5869,BONDS - RT Project 2 - LITM,Lost In The Moment,WEB,
5871,Sarah,Brooklyn College ,Student,
5873,AUGUST 2013 CATALOG - DESIGN WITHIN REACH,DESIGN WITHIN REACH,Still Photography,
5874,TK13037,TK Digital Corporation,Television,
5875,InStyle - IS03,Ms4 Production,Still Photography,
5876,Ben10,"Ghost Robot, Inc.",WEB,
5877,Vogue CD,Advanced Magazine Publishers Inc.,Still Photography,
5878,CFDA GIVENCHY FILM,CFDA,Documentary,
5879,900 North,"Panzano and Partners, LLC",Still Photography,
5880,Bees and Honey Max Factor,Bees and Honey LLC,Still Photography,
5882,AUGUST 2013 CATALOG - DWR - CREW 2,DESIGN WITHIN REACH,Still Photography,
5885,American Eagle 5.13 Second Unit,LEW Productions,Still Photography,
5887,Chobani,"The Bindery, LLC",Commercial,
5890,Seeking Solutions with Suzanne 5-13-13,"ALCARE COMMUNICATIONS, INC., CENTER CITY VIDEO, INC. TA CENTER CITY FILM  VIDEO ",Television,
5891,Nordstrom 16910,"Nordstrom, Inc.",Still Photography,
5892,Delta Air Lines 2013 Global Sales Conference Videos,"Red Rocket Pictures, Inc.",Commercial,
5893,CLANG BG,Sweet Genius,Still Photography,
5895,Glamour Magazine,"ADVANCE MAGAZINE PUBLISHERS, INC.",Still Photography,
5896,River Island,Random Productions,Still Photography,
5898,Japan Vogue at Newtown Creek Nature Walk,CONDNAST,Still Photography,
5899,CBS News 48 Hours,CBS ,Television,
5900,DYI PRETTY SAVVY,AOL INC,WEB,
5901,Swarovski Film,"Council of Fashion Designers of America, Inc.",Documentary,
5902,GREAT SANTINIS,A and E,Still Photography,
5904,Station CME,Station Film,Commercial,
5905,BMW 5.13,"War Paint, LLC",Commercial,
5906,Appleseed's Catalog NYC Fashion Shoot,Anthology Productions,Still Photography,
5907,Semester I,New York Film Academy,Student,
5908,Happy Baby,"Act Zero, LLC",Feature Film,
5909,Dee Daa brand film,David Poremba Inc.,WEB,
5910,Verragio-A Glimpse of Marriage,Charlie Wan Studios,Commercial,
5911,Electrolux,Bodega,WEB,
5912,BaM Self,"ADVANCE MAGAZINE PUBLISHERS, INC.",Still Photography,
5913,COACH PRE-FALL,Kranky Produktions,Still Photography,
5914,BTIG Charity Event,"Interface Communications, Corp.",Television,
5915,Little Giants Spike,Radical Media,Commercial,
5916,Hogan,brachfeld,Still Photography,
5917,Meredith Vieira Productions,NBCUniversal ,Television,
5918,Ferg 2,SONY CORPORATION OF AMERICA RCA MUSIC GROUP AND INTERGALATIC SUPER CORP,WEB,
5919,UNTITLED LOSS PREVENTION PILOT,"Gigantic Productions, Inc.",Television,
5920,Untitled David O Russell Project,White Dog Productions LLC,Feature Film,
5921,Karl Manhair: Postal Inspector,"Cutter Productions, Inc.",WEB,
5922,SELIGER STUDIO - VF,"SELIGER STUDIO, INC.",Still Photography,
5923,FWD.us,Serial Pictures,Commercial,
5925,ESPN Live interview,Interface Communications,Television,
5926,Live Greek Church Service,Interface Communications,Television,
5927,Project Sister,tag creative,WEB,
5928,Guy Arch,"3 Production, Inc.",Still Photography,
5929,Sears Canada,Broder Productions,Still Photography,
5930,2013 Group Photo of Beth Israel Dept. of Medicine,Benjamin Green,Still Photography,
5931,Mother,GreenKat Productions LLC,WEB,
5932,New York Season 2,Know Productions,Television,
5933,HIS Jeans,Hellgate Films,Commercial,
5934,Lion Brand 51413,"Grant Delin, Inc",Still Photography,
5935,Ann Taylor 2013,Random Productions,Still Photography,
5937,Reebok 201328,Joy Asbury Productions,Still Photography,
5938,LOYALTY2,NYFA,Student,
5939,Virgin Mobile Vignettes,Greencard Pictures,Commercial,
5940,ESPN Promo,GLP Creative,Commercial,
5941,JWalk - BeBe,J Walk NY LLC,Still Photography,
5942,Bizarre Foods Repacks,Tremendous Entertainment,Television,
5943,NBA Draft Lottery 2013,ESPN,Television,
5944,Blind Date,New York Film Academy,Student,
5945,Rabbit-Powerade,Rabbit Content,Commercial,
5946,Trident,Caviar,Commercial,
5947,Budweiser Make Something,Anonymous Content,Commercial,
5948,NYSE2013,Paydirt Pictures,Commercial,
5949,LOLA H and M,Lola Supervision Inc.,Still Photography,
5950,Piperlime,"2D Photo Productions, LLC.",Still Photography,
5951,D Section Magazine,"De Facto, Inc.",Still Photography,
5952,Nine West 2013,"North Six, Inc.",Still Photography,
5953,Vince Look book - Highline,"Bloomingdales, Inc. ",Still Photography,
5954,Crew season 2,Gamble Productions Corp,WEB,
5955,Unforgettable - Season 2,Woodridge Productions Inc,Television,
5956,Delivery Man Reshoots,"533 Kids Productions, LLC",Feature Film,
5957,Gotham Comedy Night Season 2 Show 1,American Satellite Uplink,Television,
5958,Un Nuevo Dia Live,"NBC Universal Media, LLC.",Television,
5959,All Mobile Video -Live Stream VS,"All Mobile Video, Inc.",WEB,
5960,BaM Victorias Secret,"BaM Productions, Inc.",Still Photography,
5961,A Football Life - Michael Strahan,NFL Films,Documentary,
5962,VM Ware,"Stardust, LLC",Commercial,
5963,AbbVie - Anna Wolf,"Matador Productions, Inc.",Still Photography,
5964,Chase Bank 2013,Serial Pictures ,Commercial,
5965,"Life TV Series, LLC","Life TV Series, LLC",WEB,
5966,Revenge of the Green Dragons,"ROTGD Productions NY, LLC",Feature Film,
5967,Live Feed-American Idol Finale at MSR Studios,Winick Productions LLC,Television,
5968,AVO - Grimes,North Six,Still Photography,
5969,Teaching Manheim,"Paramount Worldwide Productions, Inc",Feature Film,
5973,Givenchy Extra Day,CFDA,Documentary,
5974,September Book 2013-2,Nordstrom Inc.,Still Photography,
5976,Spike,FIRST SHOT PRODUCTIONS,Still Photography,
5977,Moon and Sun,Two Kids with a Camera,Feature Film,
5980,Blue Buffalo 5,"Clarabelle Company, LLC.",Commercial,
5981,Pivot,Gangway Films,WEB,
5982,PCB,"NBCUNIVERSAL MEDIA, LLC ITS PARENTS AND SUBSIDIARIES",Commercial,
5983,Rebecca Minkoff Online,Creative Chaos Inc.,Still Photography,
5984,ONE PAST,FINISHING SISTERS PRODUCTIONS LLC,Feature Film,
5985,We Are Here,New York Production Services Inc,WEB,
5987,AE Company Meeting,AE Television Networks LLC,Television,
5990,Brains on Trial,Chedd-Angier Production Company,Documentary,
5992,Manchester City Promo,Rain,Commercial,
5994,Teaching Manheim - 2nd Unit,"Paramount Worldwide Productions, Inc",Feature Film,
5995,MLB Fan Cave Wiffle Ball Robinson Cano,New Wave Entertainment for the MLB FAN CAVE,WEB,
5996,NY street scene,New York Film Academy,Student,
5997,What Would You Do Show Open,Transient Pictures LLC,Television,
5999,Chef Wanted,Smart DogValencia Productions,Television,
6000,Conde Nast Italian Vanity Fair,"Advance Magazine Publishers, Inc.",Still Photography,
6001,Impala,Believe Media,Commercial,
6002,Target May 2013,"North Six Film, LLC",Commercial,
6003,Dinner At 40,"Carl Byrd and Company, Inc.",Feature Film,
6004,VS May 20-22,BaM Productions Inc.,Still Photography,
6005,Diet Coke TShirt kickoff,Marty Snider and Associates,Television,
6006,French Marie Claire,Urban Productions NYC Inc.,Still Photography,
6007,Avon Kids,Metromotion Productions,Still Photography,
6009,Calhoun Grand Hyatt 5-21-13,Metrovision Production Group,Television,
6010,Life of an Actress,"Life of an Actress, LLC",Feature Film,
6012,American Vogue - Boo George,North Six,Still Photography,
6013,Blue Bloods Season 4,Eye Productions Inc. ,Television,
6014,Nike Fuelband,Spur Productions,Still Photography,
6015,SAKS Louboutin,"SWOON NYC, LLC.",WEB,
6017,Plaz K Central Park Harvard Shoot,Christopher Schmidt Photography,Still Photography,
6018,YAHOO LIVE STREAM,A AND J CONSULTING,Television,
6019,DOUBLE STANDARD CATALOG,KRANKY PRODUKTIONS,Still Photography,
6020,Raisin McCain,Go Go Luckey,Television,
6021,China Vogue 1,Marek and Associates Inc,Still Photography,
6022,HM Paula," TROPICAL PRODUCTIONS, INC. ",Still Photography,
6023,Esquire,Serlin Associates,Still Photography,
6024,Downy Commercial,concrete and clay,Commercial,
6025,GQ May 20,BaM Productions Inc.,Still Photography,
6026,Flutter,"People's Television, Inc.",Music Video,
6027,Banshee Season 2,"Screaming Spirit Productions, LLC",Television,
6028,Icing 5-13,FIrst Shot Productions,Commercial,
6029,Firecracker Productions,"M Cable Television, Inc.",Television,
6030,Laugh Truck,North South Productions,Television,
6032,Vogue Spain,"Camilla Lowther Management, LP",Still Photography,
6033,Kleenex,Hellgate films,Commercial,
6035,PFG,Bob Industries,Commercial,
6036,Cole Haan,Shake Production,Still Photography,
6037,Good Morning,Creative Control,Feature Film,
6038,Lord and Taylor Back to School,Lord and Taylor,Still Photography,
6039,Beachbody Workout,Mayhew Breen Productions,Commercial,
6041,ABCD Film,Movie-Lens LLC,Feature Film,
6042,Get in the Game PSA,"Spacehouse Productions, LLC",Commercial,
6043,AOL-L'Oreal Paris,TOM WOOL PHOTOGRAPHY,Still Photography,
6044,The Null Set,Valis Pictures,WEB,
6045,5 to 7,"5 to 7 Productions, Inc.",Feature Film,
6046,CitiMortgageNYC,"Team Halprin, Inc.",Still Photography,
6047,Nike SB and Dancing,Spur Productions,Still Photography,
6049,Major League Baseball All Star Game Show,Winick Productions LLC,Television,
6050,Sarah Flint Lookbook Shoot,Sarah Flint Inc.,WEB,
6051,Boston Proper - Chicos,Chico's FAS Inc.,Still Photography,
6052,The B.S. of A with Brian Sack,THE BLAZE INC,WEB,
6053,Philly Jam Host promo,VH1,Commercial,
6054,Nordstrom F876 - Sept Mens,Five Points Services of NY,Still Photography,
6055,Short Film 'Spectrophobia',New York Film Academy,Student,
6056,Somebody Else,"Good Company Pictures, LLC",Music Video,
6057,Revlon ColorBurst - Scribble,aWHITELABELproduct,Commercial,
6058,Electrolux Vincent Peters,Kranky Produktions,Still Photography,
6059,William Waldron for Target Nate Berkus,"RB Productions, Inc.",Still Photography,
6060,NY Rangers Playoffs at The NHL Store 6th AVE.,Winick Productions LLC,Television,
6061,The Secret Life of Walter Mitty Additional Photography 2,Fox Ent Group,Feature Film,
6064,Master of Music,NHK Cosmomedia America Inc.,Documentary,
6065,Russian Vogue, LA LA LAND ASSOCIATES LTD,Still Photography,
6067,Secrets of New York,NYC Media ,Television,
6068,Redemption By Xi Ling,New York Film Academy,Student,
6069,Sanctuary,Brooklyn College,Student,
6070,White Collar S5 B Unit,"FOX ENTERTAINMENT GROUP, INC., TWENTIETH CENTURY F",Television,
6071,Glamour,"Viewfinders, LLC.",Still Photography,
6072,AnOther Mag,A Corporation for Art and Commerce,Still Photography,
6073,Technobabbale Productions LLC 2013,Technobabble,Commercial,
6074,Magazine Be,"Beth Klein Productions, LLC",Still Photography,
6075,The Wolf of Wall Street ReShoots,TWOWS LLC,Feature Film,
6076,VOGUE GERMANY,RANDOM PRODUCTIONS,Still Photography,
6077,Milford Hotel,Serlin Associates,Still Photography,
6078,Viv Music Video I,INGRID HERTFELDER ,Music Video,
6079,Bagarry,highlight productions mickey finn inc,Still Photography,
6080,Zachary Prell 2013,"Annee Elliot, Producer",Still Photography,
6081,The Hustle,"Zoomari Films, Ltd.",Television,
6082,Another Man,Brachfeld NY,Still Photography,
6083,Mid Town for People,"Martin Schoeller, LLC",Still Photography,
6084,Song One,Song One Productions Inc.,Feature Film,
6085,Vogue Promotions,Creative Chaos,Still Photography,
6086,Fluzone,PROOF FILMS,Commercial,
6087,Unpakt Network,Carrot Creative,WEB,
6088,Dazed,Rachel Elliston Photographers Inc,Still Photography,
6089,Storage Wars,"Gangway Films, LLC",Commercial,
6090,HP Project,Leroy Morton,Documentary,
6091,Scotty Rebel,The Odd Couple,Music Video,
6092,Italian Elle,Serlin Associates,Still Photography,
6093,Woven Film LLC,Woven Film LLC,Feature Film,
6094,LOFT - 6.4,Atlas Productions,Still Photography,
6095,Cooli Promo,Pie Face Pictures,Commercial,
6096,Sept Fashion Jackets,Meredith Corporation,Still Photography,
6098,Timberland Blogger,Katharina Trachsler DBA KT Produktion GmbH,Still Photography,
6099,Untitled ABC News Show 2,The Walt Disney Co.,Television,
6100,Italian Marie Claire,DeFacto Inc,Still Photography,
6102,The Hustle pt. 2,Zoomari Films,Television,
6103,JPress,ADK,Still Photography,
6104,Electropolis,"Melrae Pictures, LLC",Documentary,
6105,Project V,SEPE INC,Commercial,
6106,JONYSUS 4,Art and Industry Inc.,Television,
6107,Allure Russia,M2M Production,Still Photography,
6108,CAROLL - FW13,JN Production,Still Photography,
6109,Somewhere in Middle,Somewhere in Middle LLC,Feature Film,
6110,Project Runway All Stars 3,"RUNWAY PRODUCTIONS, INC. M CABLE TELEVISION, INC.",Television,
6111,TURKISH VOGUE,Urban NYC,Still Photography,
6112,Crate and Barrel,"Hi, I'm Roger, Inc.",Still Photography,
6113,Lee Jeans,"TNC Productions, LLC ",Commercial,
6114,FOTL,"Jersey Locations, LLC",Still Photography,
6116,August Catalog Shoot,"Lafayette 148, Inc.",Still Photography,
6117,cognizant Keep Challenging 5.13,Radical Media,Commercial,
6118,Zack Arias in New York,Kelby Media Group,Documentary,
6120,The Bicycle,New York Film Academy,Student,
6121,Kate Spade Look book,"Bloomingdale's, Inc.",Still Photography,
6122,MTV2's 'Jobs That Don't Suck' at AMV 53rd St. Studios,Winick Productions LLC,Television,
6123,GoGo SqueeZ,A76 PRODUCTIONS LLC,WEB,
6125,VOGUE-HM-Advertorial,3 production Inc,Still Photography,
6126,ESPN -- FFL,O POSITIVE LLC,Commercial,
6127,Republic Wireless,Click 3X,Commercial,
6128,SEPTEMBER BOOK F888,"Nordstrom, Inc.",Still Photography,
6129,Sept Mens Book 2013,"Nordstrom, Inc.",Still Photography,
6130,BAD  PARTNERS,"LightHouse Films, LLC",Still Photography,
6131,Express Fall Campaign Shoot,Navia ,Still Photography,
6132,Vogue Nippon,"Streeters USA, Inc",Still Photography,
6133,The Help Desk,"All In Productions, LLC",Television,
6135,NM053013devan,Neiman Marcus Group,Still Photography,
6138,The Devil Goes Down, NICHOLAS JULIOS,Commercial,
6140,2013 National Puerto Rican Day Parade,National Puerto Rican Day Parade Inc.,Television,
6143,BL-TURNER,The Custom Family,Still Photography,
6144,Seventeen Sept. BCBG Fashion Well,Seventeen Editorial,Still Photography,
6145,Microsoft Scroogled 4,SpaceStation,Commercial,
6146,Guys Choice,Spike ,Television,
6147,Gotham Comedy Night Season Season 2 Show 3,American Satellite Uplink,Television,
6148,HGTV-SMT,New England Satellite Systems,Television,
6149,US ELLE,URBAN PRODUCTIONS NYC INC. - MIYAZU SATOWILLIAM CARDUCCI,Still Photography,
6150,Author as Hero,Laundry Service Media LLC,Documentary,
6151,Impractical Jokers - June 2013,Fernwood Productions LLC,Commercial,
6152,RINKO,Danielle Levitt,Still Photography,
6153,InSync Delta Global,InSync Show Production Services Inc.,Television,
6154,Express Campaign Shoot - Two,OJALA dba Navia Vision,Still Photography,
6155,Second Hand Smoke,New York University,Student,
6157,Chicos,Bauerfeind Productions,Still Photography,
6158,Hydro,Thing Corporation ,Commercial,
6159,Restaurant Stakeout S4,Relatively Reel ,Documentary,
6160,Lord and Taylor StyleGuide,Lord and Taylor,Still Photography,
6161,Improv Everywhere Copper,"All In Productions, LLC",Commercial,
6163,Krystal Klear,Submissive films,WEB,
6164,Rag And Bone - FW13,Tali Magal Inc,Still Photography,
6165,"Jack and Jones, Drop 123 - 2014","Bestseller Retail US, LLC",Still Photography,
6167,Arquiva 6-2-3-13,Metrovision Production Group,Television,
6168,Goddess of Time,One Step Up Productions,Feature Film,
6171,GQ France,DeFacto Inc ,Still Photography,
6173,Benetton - Day 1,Management and Production,Still Photography,
6175,Glamour Magazine BK Bridge,"ADVANCE MAGAZINE PUBLISHERS, INC. Conde Nast",Still Photography,
6176,ATSUKO MAEDA,MAREK  AND ASSOCIATES,Still Photography,
6177,Benetton - Day 2,Management and Production,Still Photography,
6179,VITAMINA,Ernesto Gonzalez,Still Photography,
6180,Denim and Supply DUMBO,Tippy Canoe Productions,Still Photography,
6181,Tampax,Lockbox Productions LLC,Still Photography,
6182,Target-JUNE-10th-11th," RICHARD HALL, INC.",Still Photography,
6183,Benetton - Day 3,Management and Production,Still Photography,
6184,Oh Land Video Shoot,All:Expanded,Music Video,
6185,Indigo Key,Indigo Procinema llc.,Television,
6187,Girls Interrupted -  Pilot,"EROC Productions, LLC",Television,
6189,Brooks Brothers Saxon,Bam Production,Still Photography,
6190,Brisk Bodega,"MEKANISM, INC.",Commercial,
6191,B-Roll Are we Dating,AFOG LLC,Feature Film,
6192,Tracers,"Melbarken, Inc.",Feature Film,
6193,All Mobile Video - Israeli Day Parade 2013,All Mobile Video,Television,
6194,Spanish Glamour,"Jake Hakanson, Inc.",Still Photography,
6196,Atsuko,"RSA FILMS, INC.",Music Video,
